12,10,52,0,27,6,44,60,36,24,47,14,57,35,20,7,22,53,26,55,30,28,39,25,46,63,62,3,49,32,51,19,9,34,4,50,1,42,40,11,45,43,5,21,54,18,58,59,17,33,29,61,38,8,41,48,16,2,56,37,13,23,31,15
0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,3,0,3,1,0,0,4,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,3,0,3,1,0,0,4,0,0,4,3,0,0,0
3,0,0,0,0,4,0,2,0,4,0,0,1,0,0,0,0,4,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,3,3,0,2,0,0,0,0,4,3,2,3,0,0,4,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0
0,3,0,0,2,0,0,0,0,0,0,3,2,3,0,2,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,3,0,0,4,0,3,2,0,4,0,4,4,0,4,0,0,0,4,3,3
0,0,0,0,2,0,0,1,0,4,4,2,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,4,3,4,0,0,0,3,0,0,3,4,0,3,0,0,0,0,0,4,0,4,2,0,0,4,0,0,0
0,0,0,2,0,1,0,3,4,0,0,0,0,0,3,0,2,0,4,0,0,3,1,3,0,0,2,0,0,3,0,0,0,3,1,0,0,0,4,0,0,0,2,0,4,0,0,0,2,0,3,0,3,0,3,0,0,0,0,0,0,4,0,3
0,1,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,3,0,0,3,3,0,0,3,0,0,3,0,0,3,0,0,0,4,2,2,0,1,0,4,4,0,0,0,3,0,0,0,3,3,3,0
0,4,3,0,0,4,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,3,0,1,2,4,3,0,0,4,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0
0,3,0,0,0,3,0,0,0,0,3,2,0,0,0,0,1,3,3,2,0,3,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,3,3,3,4,0,0,0,3,0,0,1,0,0,0,0,0,0,3,2,4,4,0,0,0
0,0,1,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,2,4,0,3,3,3,0,0,3,2,0,0,3,2,0,4,3,3,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0,3,0,0,1,3,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,4,0,0,1,0
0,0,0,4,2,0,0,0,2,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,3,3,3,0,0,0,1,0,0,0,3,0,2,0,3,4,0,0,0,0
0,1,3,0,0,3,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,3,2,0,0,0,0,0,0,0,0,3,0,3,0,0,1,3
0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,3,1,0,3,0,2,4,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,2,0,0,2,0,3,3,3,0,0,0,2,4,3
0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,2,4,0,0,3,0,0,0,3,0,0,0,1,0,4,0,0,0,0,3,0,0,0,3,4,0,0,4,0,0
