42,60,8,41,37,9,32,55,33,39,52,57,25,27,28,10,6,18,7,29,31,30,63,3,19,21,50,59,4,0,54,2,16,5,47,45,36,48,17,58,13,53,20,11,1,12,15,22,51,62,26,49,43,44,35,46,34,38,56,61,24,23,40,14
0,4,0,0,0,0,0,0,3,0,3,0,4,0,3,3,0,1,0,0,0,4,3,2,3,0,2,0,0,1,3,0,0,0,0,0,2,0,3,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,1,0,1,0,4,0,1,0,4
2,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,1,2,0,2,3,0,3,0,0,2,0,2,0,0,3,3,4,0,0,4,0,0,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0,3
0,0,0,2,0,0,2,0,3,0,0,0,3,0,3,4,3,0,3,1,0,0,3,0,3,3,0,0,4,0,3,3,0,3,0,3,3,0,1,3,2,0,0,3,0,2,3,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0
0,4,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,4,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,4,4,0,0,2,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,2,0,0,3,4,0,2,0,0,0,0,0,4,0,3,0,2,3,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,3,0,0,4,3,0,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,2,3,0,0,0
0,3,0,0,0,0,0,0,0,3,0,3,0,2,2,0,1,2,3,3,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,3,3,0,0,0,3,0,0,0,4,2,0,4,0,0,0
0,0,3,3,0,0,0,1,0,3,0,4,4,0,2,0,4,4,2,0,4,3,4,0,3,0,0,0,0,4,0,0,0,0,3,0,0,3,3,3,2,0,0,0,3,0,0,4,2,1,3,0,4,2,0,0,1,0,0,3,0,0,0,0
0,4,4,0,0,0,3,0,4,0,0,0,0,3,0,0,3,1,0,0,2,0,4,0,0,0,3,2,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,2,0,0,0
0,0,3,0,1,0,0,0,0,0,0,1,4,0,3,0,3,2,3,0,0,0,0,3,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,1,0,0,3,0,4,4,0,3
0,0,0,0,0,3,0,3,0,0,3,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,3,0,3,0,2,0,1,0,0,0,0,3,2,2,4,3,0,0,0,0,0,0,4,3,0
3,0,2,2,1,3,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
3,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,2,3,0,0,0,0,0,0,0,4,3,1,0,3,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,0,0,0,0,2,3,0,4,0
0,0,0,2,0,1,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,2,3,0,1,4,0,2,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,2,4,2,0,0,0,3,0,0,4
0,0,3,3,0,0,4,0,3,4,0,3,4,0,0,0,4,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,3,0,0
0,3,3,1,0,0,0,4,3,0,0,4,0,0,0,0,0,0,2,2,0,0,2,3,0,4,0,0,3,0,0,2,4,0,0,1,0,4,3,0,0,0,0,0,3,0,0,0,1,0,0,4,3,3,3,2,4,0,0,0,0,0,0,3
0,3,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,4,0,2,2,0,0,0,3,0,3,1,1,3
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,2,4,3,0,2,0,0
1,0,2,0,0,2,0,0,0,0,0,0,0,3,3,0,3,0,2,2,2,4,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,3,0,4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
2,0,0,3,0,0,0,0,0,4,0,2,4,2,0,0,3,2,0,3,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,1,0,0,0,0,3,0,3,1,0,0,2,0,0,0,3,4,2,0,3,0,0,3,0,0,0,1,0,0
3,0,0,0,4,0,0,0,3,4,2,0,0,0,4,3,2,3,0,0,3,0,0,0,3,4,0,0,0,0,0,0,2,3,3,0,0,0,4,1,3,0,0,0,3,0,2,0,3,0,0,0,3,1,3,0,0,3,2,2,0,2,0,0
3,4,3,0,2,0,0,1,0,0,0,0,3,0,0,3,0,3,0,4,0,3,0,0,4,0,3,2,0,0,0,0,0,4,3,3,0,4,4,3,3,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,1,3,0,0,0,0,2
3,0,0,1,0,0,3,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,3,0,0,0,0,3,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0
2,4,3,3,3,0,1,0,2,0,3,4,3,2,0,0,0,3,2,3,0,3,0,0,0,0,0,2,3,0,3,0,0,0,0,3,2,0,0,4,3,3,1,0,0,4,0,0,4,4,2,0,0,0,0,0,0,4,2,0,0,4,0,0
0,2,0,0,0,0,0,0,0,3,0,0,4,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,2,0,0,0,0,0,4,0,3,2,2,0,3,0,0,4,0,2,0,0,2,0,0,1,4,0
2,0,0,0,0,0,2,1,3,0,0,2,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,3,0
0,0,0,2,0,4,0,0,0,0,1,0,0,3,0,0,3,0,0,1,0,3,0,2,1,0,0,1,0,0,2,0,0,3,0,0,0,0,2,0,0,4,0,1,2,1,4,3,0,2,3,0,0,3,0,0,0,0,0,0,1,0,0,2
0,0,3,0,0,3,0,0,0,0,3,0,1,2,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,1,0,2,0,3,3,3,2,0,0,3,0,0,3,0,3,0,0,2,0,3,0,0,3,0,0,0,0,3,4,4,3,0,3,0
0,0,0,0,0,3,0,0,3,2,1,3,0,4,4,3,0,0,0,0,0,0,1,2,0,4,0,0,3,0,3,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,0,0,0,0,0,0,0,4,4,0,1,0,3,0,0
1,2,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,3,0,2,4,0,0,0,1,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,4,0,0,0,0,0,0,4,3,2,0,0,0
0,0,2,4,0,2,4,4,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,3,0,2,2,4,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,2,3,3,1
3,3,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,4,1,3,2,0,3,4,0,3,2,0,0,0,2,3,0,0,0,2,0,0,0,2,0,0,1,3,0,3,0,3,0,4,3,0,0,0,3,2,1,0,0,3,0,0
0,4,1,4,0,0,0,3,0,3,0,3,2,0,2,4,0,0,3,0,3,3,3,0,3,3,0,3,4,4,0,0,0,0,0,0,4,0,0,2,0,3,0,2,3,0,1,0,3,0,2,0,2,2,0,3,0,0,3,0,0,0,0,0
2,1,0,0,1,0,2,0,0,0,0,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,2,4,3,0,0,0,1,0,0,4,0,2,0
0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,3,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,2,4,0
0,0,0,0,0,0,3,2,2,0,0,2,0,3,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,3,0,1,0,0,0,0,0,0,0,4,0,3,2,0,0,1,3,0,0,4,0,0,2,0
4,0,0,0,3,2,2,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,4,3,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,4,0,0,0,4,1,0,0,2,3,0,0
0,4,0,0,0,0,0,3,0,3,4,0,0,0,2,0,0,0,4,0,0,0,2,3,0,0,2,0,0,4,2,1,0,2,3,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,3,3,0,0,4
0,0,0,0,0,4,0,0,0,3,0,2,0,2,0,4,0,0,4,0,0,2,0,2,0,4,0,0,3,3,0,2,0,3,4,0,0,0,3,1,2,1,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,2,4,0,0,1,0,1,0,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0
0,0,3,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,0,4,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,2,0,3,0,0,4,0,0,0,3,0,0,3,2,0,3,0,0,3
3,0,0,0,3,0,0,3,0,3,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,3,3,4,3,0,3,3,0,0,4,0,0,2,0,0,0,3,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,1,2,0,3,0,2,0,3,0,4,0,0,0,3,2,0,2,0,0,0,0,3,0,1,0
3,0,0,2,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,3,3,3,4,3,3,0,3,3,0,0,3,0,0,3,3,0,3,0,3,0,3,0,0,0,0,3,3,0,2,2,2,0,0,0,3,0,0,3,2,0,0,4,4
0,0,0,0,0,0,2,0,4,3,4,1,3,0,1,3,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,1,3,0,2,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0
0,2,0,0,0,0,3,0,2,3,3,0,3,0,0,2,0,0,0,0,3,3,0,4,0,3,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,2,0,0,0,0,2,0
0,0,0,4,3,0,0,4,4,0,2,3,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,3,3,0,2,2,0,0,4,0,0,3,2,4,0,2,0,0,3,4,0,3,0,4,1,0,0,4,3
